LIMIT_BAL,AGE,default,PAY_1_ontime,PAY_1_sensemov,PAY_1_revolving,PAY_1_mesos_retard,PAY_2_ontime,PAY_2_sensemov,PAY_2_revolving,PAY_2_mesos_retard,PAY_3_ontime,PAY_3_sensemov,PAY_3_revolving,PAY_3_mesos_retard,PAY_4_ontime,PAY_4_sensemov,PAY_4_revolving,PAY_4_mesos_retard,PAY_5_ontime,PAY_5_sensemov,PAY_5_revolving,PAY_5_mesos_retard,PAY_6_ontime,PAY_6_sensemov,PAY_6_revolving,PAY_6_mesos_retard,BILL_AMT_AGRUPAT,PAY_AMT_AGRUPAT,SEX_male,EDUCATION_postgrau,EDUCATION_secundaria,EDUCATION_universitari,MARRIAGE_casat,MARRIAGE_solter,MARRIAGE_nan
150000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,23471.5,3333.3333333333335,1.0,1.0,0.0,0.0,0.0,1.0,0.0
210000,33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,7209.333333333333,1174.3333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,51,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1155.3333333333333,1030.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50000,24,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,34721.666666666664,1493.3333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
240000,47,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
180000,28,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,638.0,930.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,23,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,16581.166666666668,2250.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
170000,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,11331.333333333334,10974.333333333334,1.0,0.0,0.0,1.0,0.0,1.0,0.0
20000,29,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4418.333333333333,3940.1666666666665,1.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,8030.666666666667,1197.1666666666667,1.0,1.0,0.0,0.0,0.0,1.0,0.0
170000,27,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,17502.0,625.3333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,34,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,132378.83333333334,14500.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
80000,23,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,2,0,0,1,0,0,0,1,0,10325.0,686.8333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0
260000,60,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3506.3333333333335,4078.1666666666665,0.0,1.0,0.0,0.0,1.0,0.0,0.0
140000,32,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,68553.83333333333,2711.1666666666665,1.0,0.0,0.0,1.0,1.0,0.0,0.0
80000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,42754.666666666664,10500.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
350000,41,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,790.6666666666666,756.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
280000,56,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,161936.83333333334,22200.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
30000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,11678.666666666666,1450.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
140000,34,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,37163.333333333336,5898.166666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200000,37,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,95901.16666666667,3760.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200000,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,169693.33333333334,6298.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
210000,45,1,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,6,134241.83333333334,10878.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
50000,57,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13314.0,633.3333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30000,41,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,27099.333333333332,1358.3333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,27,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,566.0,440.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
290000,47,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,606.1666666666666,396.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
250000,34,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,153157.0,6641.666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0
60000,46,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,25050.666666666668,1666.6666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
110000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,89889.83333333333,3516.6666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0
370000,50,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10511.666666666666,10324.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
100000,27,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,51681.5,9317.666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0
90000,35,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,78825.16666666667,4108.666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,22,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,28559.833333333332,1132.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
270000,37,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,30034.833333333332,3166.6666666666665,1.0,0.0,0.0,1.0,0.0,1.0,0.0
300000,30,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1963.3333333333333,1974.3333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,22,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,8964.5,5191.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,24,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1928.1666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
360000,29,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12.833333333333334,12.833333333333334,1.0,1.0,0.0,0.0,0.0,1.0,0.0
130000,56,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,68429.16666666667,2416.6666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0
80000,30,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2604.0,1000.6666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,30,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,36747.166666666664,1083.3333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0
20000,22,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13985.666666666666,1152.1666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
80000,29,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,53926.5,1466.6666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
240000,37,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,19710.166666666668,14031.833333333334,1.0,1.0,0.0,0.0,0.0,1.0,0.0
80000,35,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21581.166666666668,4833.333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
500000,47,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,96540.5,37091.666666666664,0.0,1.0,0.0,0.0,1.0,0.0,0.0
60000,24,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,37073.833333333336,1806.1666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,8484.0,892.1666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0
100000,38,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,15391.833333333334,933.3333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0
360000,32,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,27257.666666666668,33214.666666666664,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200000,47,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,197097.0,5997.333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
130000,34,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,9623.666666666666,2899.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20000,31,0,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,2,20965.333333333332,293.3333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
310000,32,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,58956.666666666664,6736.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0
60000,27,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,21669.666666666668,1125.3333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
180000,29,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7642.333333333333,3813.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
180000,24,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,11373.166666666666,6344.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,36,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,14145.0,4418.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,24,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,38126.5,1355.3333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
150000,34,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,269.3333333333333,269.3333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20000,22,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,17251.833333333332,4127.666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
500000,34,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1076.1666666666667,3643.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30000,22,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,19642.333333333332,483.8333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
180000,38,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,125.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
140000,31,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,21812.0,6383.333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
140000,26,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10706.0,8306.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
120000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,114815.66666666667,4858.666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0
360000,48,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,200463.16666666666,6250.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20000,43,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,16490.166666666668,5256.333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0
100000,47,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,505.5,837.1666666666666,1.0,1.0,0.0,0.0,1.0,0.0,0.0
210000,41,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1609.5,1164.6666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
80000,24,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,65234.5,2306.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
330000,50,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3243.6666666666665,1811.3333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0
220000,24,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,69996.5,17330.833333333332,1.0,1.0,0.0,0.0,0.0,1.0,0.0
210000,38,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,397.3333333333333,1979.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40000,43,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,35990.833333333336,1400.6666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30000,39,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,17267.166666666668,1415.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
470000,27,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,333803.0,9281.666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30000,42,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,585.0,415.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
240000,36,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-946.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
80000,36,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,78468.16666666667,3250.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
110000,31,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,75641.16666666667,4492.333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0
310000,38,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1015.3333333333334,778.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
360000,40,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,114260.83333333333,5350.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
330000,45,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,334236.3333333333,12203.833333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0
300000,35,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,238552.5,12430.333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0
320000,33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,72878.0,6977.666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,37,1,0,0,0,1,0,0,0,3,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,40661.333333333336,5719.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
170000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,128683.66666666667,8091.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
350000,44,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1397.3333333333333,853.1666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0
20000,37,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,18076.833333333332,1260.6666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,23,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,33750.166666666664,1512.3333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0
20000,24,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,10652.0,855.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50000,24,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,22155.0,1122.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20000,23,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,15776.0,2200.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,26,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,32924.666666666664,8656.333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0
190000,34,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,138009.66666666666,5814.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
60000,33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,29299.0,989.1666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0
80000,35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6975.333333333333,6048.833333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
150000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,66630.0,2104.1666666666665,0.0,0.0,0.0,1.0,0.0,1.0,0.0
210000,31,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3021.6666666666665,3331.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
240000,50,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,218871.16666666666,8499.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
140000,41,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19309.0,2266.1666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60000,28,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,7406.0,380.8333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,39,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,40207.333333333336,2133.3333333333335,1.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,28205.666666666668,1325.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
180000,32,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,2439.0,969.6666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30000,40,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,102.16666666666667,99.16666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20000,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,13314.833333333334,986.3333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0
250000,75,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10569.5,1954.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
100000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,32749.666666666668,1376.6666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
330000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,42667.5,2538.3333333333335,1.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,46,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19645.166666666668,1171.1666666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0
50000,26,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,40143.666666666664,1677.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,22526.666666666668,1342.6666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0
140000,26,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,105239.83333333333,4173.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
160000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,56231.833333333336,22051.833333333332,0.0,1.0,0.0,0.0,0.0,1.0,0.0
400000,29,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5671.666666666667,2470.8333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,28925.333333333332,1140.3333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0
140000,48,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4515.833333333333,4583.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
160000,33,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13701.166666666666,11443.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
100000,43,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10361.666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
220000,48,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,188240.0,7003.333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0
510000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,85535.16666666667,26745.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,33700.166666666664,2752.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
160000,38,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,10546.166666666666,7357.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
230000,37,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8955.833333333334,8658.666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
80000,37,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5842.333333333333,4826.166666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
150000,25,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1184.0,210.66666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10000,23,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,8689.333333333334,655.3333333333334,1.0,0.0,1.0,0.0,0.0,1.0,0.0
130000,49,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,59630.166666666664,1664.3333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40000,48,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,34662.5,1533.3333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,27,1,0,0,0,3,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,12286.166666666666,1105.1666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0
100000,32,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,30034.833333333332,1614.3333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0
120000,34,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,735.6666666666666,300.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
260000,58,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200000,33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13478.5,1920.3333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
360000,28,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70000,36,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,44292.166666666664,4707.833333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
